"User_ID","ensembl_ID","symbol","ND0_3","ND0_2","CD0_2","CD0_1","ND0_1","CD4_3","CD4_2","CD4_1","CD3_3","CD3_2","CD3_1","CD0_3","ND4_3","ND4_2","ND4_1","ND3_3","ND3_2","ND3_1"
"ATU_RS08705","ATU_RS08705","ATU_RS08705",10.8240628287123,10.6849611090479,11.494681012705,12.3304951087667,10.0333995224103,10.5840724088662,10.6201709590556,13.1738704805752,8.59886277091984,10.3069046974589,9.29662473029354,11.2713831798457,3.54105961380984,3.18888363566021,3.50151111741151,4.70213656442318,3.39417503920933,5.6958815909907
"ATU_RS12385","ATU_RS12385","ATU_RS12385",6.19410896178054,5.03067399637603,4.89307343844593,5.99665711246675,4.40756138163573,10.2702559797106,11.8097547814152,10.6574490732418,10.8555082802079,9.24979134495853,10.4422142008288,6.31024197075002,4.03698946752487,3.74253727470156,3.61368023013258,4.1973547797152,3.72858087811952,3.40028610036831
"ATU_RS18370","ATU_RS18370","ATU_RS18370",5.04750292308233,4.70845526456198,4.48845312708192,5.17903060806449,4.180446176063,9.43026766635762,10.5494339043685,10.0492748486328,10.036864299849,9.18537595826925,9.67509930435619,5.44712047823819,2.90723993363957,3.11976503406397,3.33694566003189,3.18957077152535,3.13741205245925,2.56775708230311
"ATU_RS12405","ATU_RS12405","ATU_RS12405",4.68302426002165,4.43397608348845,4.48845312708192,5.08431680872436,3.68171270636883,9.03495820242773,11.2092156012353,9.70329404333181,9.69824837747325,8.52954765609142,9.55963237847366,5.28831670010164,3.2824761073921,3.18888363566021,2.81809768193733,3.72488061525898,2.59858048447706,2.74425099891317
"ATU_RS10300","ATU_RS10300","ATU_RS10300",18.860189183506,18.7734000913805,19.603481074993,20.2007499694445,18.5223963476582,24.0967949905416,24.1624597517661,23.3323024269477,23.2062435820963,24.2306243336334,23.387978085452,20.2504424312725,16.9931567762416,16.8793380584772,17.0624560994724,17.9476748998289,16.8813819467461,16.8477798141571
"ATU_RS20545","ATU_RS20545","ATU_RS20545",6.88236806686228,8.54074757962836,6.5198434319053,6.49090952035769,6.19640821674132,6.48766235897114,6.20002432884537,4.71274469909472,5.81570709656754,4.93470517656819,6.22381506586354,6.1346333205672,9.65733214407857,12.622406802978,9.02362222268306,12.1179543113224,12.3502981018176,13.6116859013367
"ATU_RS20565","ATU_RS20565","ATU_RS20565",7.08228225965853,9.11923047534764,6.74705446019164,6.38892141103806,7.07852758124328,6.67224667168062,5.47742245196509,5.22242050023927,5.62493300989521,5.45536007718777,5.29903088915319,6.14791086249022,8.97032525593841,12.6068039822328,7.80978364642354,13.0168112965589,12.001642745093,12.9657727992997
"ATU_RS06850","ATU_RS06850","ATU_RS06850",3.44912700734234,3.00474184015548,2.76447474617764,2.46849560537528,3.46804555063399,5.11357768698747,4.41815510281075,8.08040440004974,4.639814225019,4.11203281535953,3.56803659117512,3.7807436254784,12.1842845368949,6.50817287361288,11.3681462987987,5.4749168634064,5.94470163432971,5.64117311248511
"ATU_RS00825","ATU_RS00825","ATU_RS00825",3.38684732764713,3.00474184015548,3.343267438304,2.82157287635557,2.91321250324741,7.64367394585232,3.29177463313266,4.23382194713413,4.639814225019,3.41223954931064,3.98094432074723,3.20114279777209,11.7214776674808,6.34362717731348,10.4434614021102,4.38592818542195,7.60187176516397,3.10924139380702
"ATU_RS05845","ATU_RS05845","ATU_RS05845",6.46670666725747,3.76155674373356,3.49403339741358,4.38413952214985,5.23123667666858,6.15717139433924,9.35057250729819,8.21236978088313,9.70429370428874,8.14533097700164,8.54466208574666,4.24344048144083,2.56317805280654,2.1461949565483,2,2.32903142992736,2.67800901922329,3.29080906096772
"ATU_RS01460","ATU_RS01460","ATU_RS01460",3.32175732245002,3.65030128424478,3.81373197360286,3.80480866298301,3.46804555063399,7.64367394585232,2,5.07168869294701,5.51916798034408,4.58123069361419,3.56803659117512,4.03056244011322,11.3808148056546,7.24817313743624,10.6537818106178,4.8114687821277,8.27835029191445,3.17233727452503
"ATU_RS20550","ATU_RS20550","ATU_RS20550",7.29222124920725,8.60182738561345,7.35151632851306,7.60212927350463,6.28077196106838,7.72943828495991,7.03836535490108,5.59828817504355,5.51916798034408,6.60056708613956,5.43630126403324,7.22412068667418,9.81605566721839,12.8894799138294,9.18741360534407,12.2687628304682,12.2427683319415,13.6075896565873
"ATU_RS20560","ATU_RS20560","ATU_RS20560",5.88049555587453,8.0344627927332,5.99578117851616,6.20608032675856,6.4433418294625,6.27594804054739,3.29177463313266,5.80356240719444,5.40503147510065,6.26877119689968,5.9761408122338,5.3585260909188,7.73790495743213,11.6405802404949,6.72720500110009,11.9606907235512,11.1746156345726,12.2688233811995
