GeneID	old	Name
ATU_RS21360	Atu4554	iolG
ATU_RS21365	Atu4555	Atu4555
ATU_RS21370	Atu4556	purR
ATU_RS21375	Atu4557	Atu4557
ATU_RS21380	Atu4558	Atu4558
ATU_RS21385	Atu4559	Atu4559
ATU_RS21390	Atu4560	Atu4560
ATU_RS21395	Atu4561	Atu4561
ATU_RS21400	Atu4562	Atu4562
ATU_RS21405	Atu4564	Atu4564
ATU_RS21415	Atu4567	Atu4567
ATU_RS21420	Atu4568	Atu4568
ATU_RS21425	Atu4569	Atu4569
ATU_RS21430	Atu4570	Atu4570
ATU_RS21435	Atu4571	Atu4571
ATU_RS21440	Atu4572	Atu4572
ATU_RS21445	Atu4573	Atu4573
ATU_RS21450	Atu4574	Atu4574
ATU_RS21455	Atu4575	Atu4575
ATU_RS21460	Atu4576	Atu4576
ATU_RS21465	Atu4577	Atu4577
ATU_RS21470	Atu4578	Atu4578
ATU_RS21475	Atu4579	Atu4579
ATU_RS21480	Atu4580	Atu4580
ATU_RS21485	Atu4581	Atu4581
ATU_RS21490	Atu4582	Atu4582
ATU_RS21495	Atu4583	sodBII
ATU_RS21500	Atu4584	Atu4584
ATU_RS21505	Atu4585	Atu4585
ATU_RS21510	Atu4586	Atu4586
ATU_RS21515	Atu4587	Atu4587
ATU_RS21520	Atu4588	Atu4588
ATU_RS21525	Atu4590	Atu4590
ATU_RS21530	Atu4591	Atu4591
ATU_RS21535	Atu4592	Atu4592
ATU_RS21540	Atu4593	hpaG
ATU_RS21545	Atu4594	Atu4594
ATU_RS21550	Atu4595	Atu4595
ATU_RS21555	Atu4596	Atu4596
ATU_RS21560	Atu4597	Atu4597
ATU_RS21565	Atu4598	Atu4598
ATU_RS21570	Atu4599	Atu4599
ATU_RS21575	Atu4600	Atu4600
ATU_RS21580	Atu4601	Atu4601
ATU_RS21585	Atu4603	Atu4603
ATU_RS21590	Atu4604	Atu4604
ATU_RS21605	Atu4607	nodX
ATU_RS21610	Atu4608	Atu4608
ATU_RS21615	Atu4609	Atu4609
ATU_RS21620	Atu4610	Atu4610
ATU_RS21625	Atu4613	Atu4613
ATU_RS21630	Atu4614	wbbL
ATU_RS21635	Atu4615	rfbA
ATU_RS21640	Atu4616	rfbD
ATU_RS21645	Atu4617	rffB
ATU_RS21650	Atu4618	rfbC
ATU_RS21655	Atu4619	uvrD
ATU_RS21660	Atu4620	dppF
ATU_RS21665	Atu4621	dppD
ATU_RS21670	Atu4622	dppC
ATU_RS21675	Atu4623	dppB
ATU_RS21680	Atu4624	Atu4624
ATU_RS21685	Atu4625	uxuA
ATU_RS21690	Atu4626	Atu4626
ATU_RS21695	Atu4627	Atu4627
ATU_RS21700	Atu4628	Atu4628
ATU_RS21705	Atu4629	Atu4629
ATU_RS21710	Atu4630	Atu4630
ATU_RS21715	Atu4631	Atu4631
ATU_RS21720	Atu4632	Atu4632
ATU_RS21725	Atu4633	pit*
ATU_RS21730	Atu4634	Atu4634
ATU_RS21735	Atu4635	Atu4635
ATU_RS21740	Atu4636	Atu4636
ATU_RS21745	Atu4637	nolF
ATU_RS21750	Atu4638	Atu4638
ATU_RS21755	Atu4639	Atu4639
ATU_RS21760	Atu4640	Atu4640
ATU_RS21765	Atu4641	oxyR
ATU_RS21770	Atu4642	katA
ATU_RS21775	Atu4644	Atu4644
ATU_RS21780	Atu4645	vdh
ATU_RS21785	Atu4646	Atu4646
ATU_RS21790	Atu4647	Atu4647
ATU_RS21795	Atu4648	betC
ATU_RS21800	Atu4649	Atu4649
ATU_RS21805	Atu4650	Atu4650
ATU_RS21810	Atu4651	argH
ATU_RS21815	Atu4652	Atu4652
ATU_RS21820	Atu4653	Atu4653
ATU_RS21825	Atu4654	Atu4654
ATU_RS21830	Atu4655	xylR
ATU_RS21835	Atu4656	Atu4656
ATU_RS21840	Atu4657	Atu4657
ATU_RS21845	Atu4658	Atu4658
ATU_RS21850	Atu4659	agpT
ATU_RS21855	Atu4660	melA
ATU_RS21860	Atu4661	agpA
ATU_RS21865	Atu4662	Atu4662
ATU_RS21870	Atu4663	Atu4663
ATU_RS21875	Atu4664	Atu4664
ATU_RS21880	Atu4665	melA
ATU_RS21885	Atu4666	Atu4666
ATU_RS21890	Atu4667	Atu4667
ATU_RS21895	Atu4668	Atu4668
ATU_RS21900	Atu4669	Atu4669
ATU_RS21910	Atu4671	Atu4671
ATU_RS21915	Atu4673	ftsZ1
ATU_RS21920	Atu4674	Atu4674
ATU_RS21925	Atu4675	dapA
ATU_RS21930	Atu4676	Atu4676
ATU_RS21935	Atu4678	Atu4678
ATU_RS21940	Atu4679	Atu4679
ATU_RS21945	Atu4680	Atu4680
ATU_RS21950	Atu4681	Atu4681
ATU_RS21955	Atu4682	dadA
ATU_RS21960	Atu4683	Atu4683
ATU_RS21965	Atu4684	Atu4684
ATU_RS21970	Atu4685	Atu4685
ATU_RS21975	Atu4686	Atu4686
ATU_RS21980	Atu4687	Atu4687
ATU_RS21985	Atu4688	Atu4688
ATU_RS21990	Atu4689	Atu4689
ATU_RS21995	Atu4690	Atu4690
ATU_RS22000	Atu4691	Atu4691
ATU_RS22005	Atu4692	Atu4692
ATU_RS22010	Atu4693	Atu4693
ATU_RS22015	Atu4694	Atu4694
ATU_RS22020	Atu4695	Atu4695
ATU_RS22025	Atu4696	Atu4696
ATU_RS22030	Atu4697	Atu4697
ATU_RS22035	Atu4698	Atu4698
ATU_RS22040	Atu4699	trzA
ATU_RS22045	Atu4700	Atu4700
ATU_RS22050	Atu4701	Atu4701
ATU_RS22055	Atu4702	Atu4702
ATU_RS22060	Atu4703	Atu4703
ATU_RS22065	Atu4704	huy
ATU_RS22070	Atu4705	Atu4705
ATU_RS22075	Atu4706	nuoE
ATU_RS22080	Atu4707	nuoF
ATU_RS22085	Atu4708	fdhF
ATU_RS22090	Atu4709	fdsD
ATU_RS22095	Atu4710	Atu4710
ATU_RS22100	Atu4711	Atu4711
ATU_RS22105	Atu4712	Atu4712
ATU_RS22110	Atu4713	Atu4713
ATU_RS22115	Atu4714	Atu4714
ATU_RS22120	Atu8199	Atu8199
ATU_RS22125	Atu8096	Atu8096
ATU_RS22130	Atu4716	Atu4716
ATU_RS22135	Atu4718	Atu4718
ATU_RS22140	Atu4719	dppA
ATU_RS22145	Atu4720	dppB
ATU_RS22150	Atu4721	dppC
ATU_RS22155	Atu4722	ggt
ATU_RS22160	Atu4723	Atu4723
ATU_RS22165	Atu4724	Atu4724
ATU_RS22170	Atu8200	Atu8200
ATU_RS22175	Atu4726	sodBIII
ATU_RS22180	Atu4727	Atu4727
ATU_RS22185	Atu4728	exsA
ATU_RS22190	Atu4729	Atu4729
ATU_RS22195	Atu4730	Atu4730
ATU_RS22200	Atu4731	Atu4731
ATU_RS22205	Atu4732	Atu4732
ATU_RS22210	Atu4733	Atu4733
ATU_RS22215	Atu4734	acnB
ATU_RS22220	Atu4736	Atu4736
ATU_RS22225	Atu4737	Atu4737
ATU_RS22230	Atu4738	cat
ATU_RS22235	Atu4739	Atu4739
ATU_RS22240	Atu4740	Atu4740
ATU_RS22245	Atu4741	acoR
ATU_RS22250	Atu4742	Atu4742
ATU_RS22255	Atu4743	Atu4743
ATU_RS22260	Atu4744	Atu4744
ATU_RS22265	Atu4745	Atu4745
ATU_RS22270	Atu4746	Atu4746
ATU_RS22275	Atu4747	Atu4747
ATU_RS22280	Atu4748	Atu4748
ATU_RS22285	Atu4749	Atu4749
ATU_RS22290	Atu4750	dpe
ATU_RS22295	Atu4751	Atu4751
ATU_RS22300	Atu4752	Atu4752
ATU_RS22305	Atu4753	Atu4753
ATU_RS22310	Atu4754	Atu4754
ATU_RS22315	Atu4755	Atu4755
ATU_RS22320	Atu4756	Atu4756
ATU_RS22325	Atu4757	Atu4757
ATU_RS22330	Atu4758	arcB
ATU_RS22335	Atu4759	tdcB
ATU_RS22340	Atu4760	Atu4760
ATU_RS22345	Atu4761	bioA
ATU_RS22350	Atu4762	gabD
ATU_RS22355	Atu4763	Atu4763
ATU_RS22360	Atu4764	Atu4764
ATU_RS22365	Atu4765	Atu4765
ATU_RS22370	Atu4766	Atu4766
ATU_RS22375	Atu4767	Atu4767
ATU_RS22380	Atu4768	Atu4768
ATU_RS22385	Atu4769	Atu4769
ATU_RS22390	Atu4770	Atu4770
ATU_RS22395	Atu4771	Atu4771
ATU_RS22400	Atu4772	Atu4772
ATU_RS22405	Atu4773	Atu4773
ATU_RS22410	Atu4774	nodW
ATU_RS22415	Atu4775	Atu4775
ATU_RS22420	Atu4776	fdhF
ATU_RS22425	Atu4777	Atu4777
ATU_RS22430	Atu4778	cpo
ATU_RS22435	Atu4780	Atu4780
ATU_RS22440	Atu4781	Atu4781
ATU_RS22445	Atu4782	drrA
ATU_RS22450	Atu4783	afuA
ATU_RS22455	Atu4784	afuA
ATU_RS22460	Atu4785	afuB
ATU_RS22465	Atu4786	afuC
ATU_RS22470	Atu4787	Atu4787
ATU_RS22475	Atu4788	Atu4788
ATU_RS22480	Atu4789	gmd
ATU_RS22485	Atu4790	fcl
ATU_RS22490	Atu8097	Atu8097
ATU_RS22495	Atu4792	Atu4792
ATU_RS22500	Atu4793	bme11
ATU_RS22505	Atu4794	bme12
ATU_RS22510	Atu4795	bme13
ATU_RS22515	Atu4796	Atu4796
ATU_RS22520	Atu4797	rfbF
ATU_RS22525	Atu4798	Atu4798
ATU_RS22530	Atu4799	Atu4799
ATU_RS22535	Atu4800	Atu4800
ATU_RS22540	Atu4801	Atu4801
ATU_RS22545	Atu4802	hemL
ATU_RS22550	Atu4803	Atu4803
ATU_RS22555	Atu4805	Atu4805
ATU_RS22560	Atu4806	pssF
ATU_RS22565	Atu4807	pssL
ATU_RS22570	Atu4808	amsJ
ATU_RS22575	Atu4809	Atu4809
ATU_RS22580	Atu4810	Atu4810
ATU_RS22585	Atu4811	rfe
ATU_RS22590	Atu4812	bme2
ATU_RS22595	Atu4813	bme3
ATU_RS22600	Atu4814	bme4
ATU_RS22605	Atu4815	bme6
ATU_RS22610	Atu4816	bme7
ATU_RS22615	Atu4817	bme8
ATU_RS22620	Atu4818	lrp
ATU_RS22625	Atu8042	Atu8042
ATU_RS22630	Atu4819	Atu4819
ATU_RS22635	Atu4820	Atu4820
ATU_RS22640	Atu4821	fabG
ATU_RS22645	Atu4822	Atu4822
ATU_RS22650	Atu4823	acaB
ATU_RS22655	Atu4824	Atu4824
ATU_RS22660	Atu4825	Atu4825
ATU_RS22665	Atu4826	Atu4826
ATU_RS22670	Atu4827	Atu4827
ATU_RS22680	Atu4829	Atu4829
ATU_RS22690	Atu4830	Atu4830
ATU_RS22695	Atu4831	Atu4831
ATU_RS22700	Atu4833	cga
ATU_RS22705	Atu4834	Atu4834
ATU_RS22710	Atu4835	Atu4835
ATU_RS22715	Atu4836	Atu4836
ATU_RS22720	Atu4837	Atu4837
ATU_RS22725	Atu4838	Atu4838
ATU_RS22730	Atu4839	csgA
ATU_RS22735	Atu4841	deoR
ATU_RS22740	Atu4842	Atu4842
ATU_RS22745	Atu4843	Atu4843
ATU_RS22750	Atu4844	rbsC
ATU_RS22755	Atu4845	ydeZ
ATU_RS22760	Atu4846	Atu4846
ATU_RS22765	Atu4847	rbsk
ATU_RS22770	Atu4848	deoC
ATU_RS22775	Atu4849	Atu4849
ATU_RS22780	Atu4850	Atu4850
ATU_RS22785	Atu4851	Atu4851
ATU_RS22790	Atu4852	Atu4852
ATU_RS22795	Atu4853	Atu4853
ATU_RS22800	Atu4855	traA
ATU_RS22805	Atu4856	Atu4856
ATU_RS22810	Atu4857	mobC
ATU_RS22815	Atu4858	traG
ATU_RS22820	Atu4859	Atu4859
ATU_RS22825	Atu4860	Atu4860
ATU_RS22835	Atu4861	istB
ATU_RS22840	Atu4862	istA
ATU_RS22845	Atu4863	Atu4863
ATU_RS22850	Atu4864	Atu4864
ATU_RS22855	Atu4865	Atu4865
ATU_RS22860	Atu4866	Atu4866
ATU_RS22865	Atu4867	Atu4867
ATU_RS22870	Atu4868	Atu4868
ATU_RS22880	Atu4870	Atu4870
ATU_RS22885	Atu4872	Atu4872
ATU_RS22890	Atu4873	Atu4873
ATU_RS22895	Atu4874	Atu4874
ATU_RS22900	Atu4875	Atu4875
ATU_RS22905	Atu4876	Atu4876
ATU_RS22910	Atu4877	Atu4877
ATU_RS22915	Atu4878	Atu4878
ATU_RS22920	Atu4879	Atu4879
ATU_RS22925	Atu4880	Atu4880
ATU_RS22930	Atu4882	Atu4882
ATU_RS22940	Atu4884	Atu4884
ATU_RS22945	Atu8201	Atu8201
ATU_RS22950	Atu8202	Atu8202
ATU_RS22960	Atu4888	Atu4888
ATU_RS22965	Atu4889	Atu4889
ATU_RS22970	Atu4890	Atu4890
ATU_RS22975	Atu4892	Atu4892
ATU_RS22980	Atu4893	Atu4893
ATU_RS22985	Atu4894	tnp
ATU_RS22990	Atu4896	Atu4896
ATU_RS22995	Atu4897	Atu4897
ATU_RS23005	Atu6000	torf6
ATU_RS23010	Atu6001	Atu6001
ATU_RS23015	Atu6002	Atu6002
ATU_RS23020	Atu6003	rolB
ATU_RS23025	Atu6004	Atu6004
ATU_RS23030	Atu6005	Atu6005
ATU_RS23035	Atu6007	mas1
ATU_RS23040	Atu6008	acsx
ATU_RS23045	Atu6009	Atu6009
ATU_RS23050	Atu6010	tms2
ATU_RS23055	Atu6011	tms1
ATU_RS23060	Atu6012	ipt
ATU_RS23065	Atu6013	Atu6013
ATU_RS23070	Atu6014	Atu6014
ATU_RS23075	Atu6015	nos
ATU_RS23080	Atu6016	ocd
ATU_RS23085	Atu6017	odh
ATU_RS23090	Atu6018	arc
ATU_RS23095	Atu6019	noxA
ATU_RS23100	Atu6020	Atu6020
ATU_RS23105	Atu6021	noxB
ATU_RS23110	Atu6022	hyuA
ATU_RS23115	Atu6023	hyuB
ATU_RS23120	Atu6024	Atu6024
ATU_RS23125	Atu6025	nocM
ATU_RS23130	Atu6026	nocQ
ATU_RS23135	Atu6027	nocT
ATU_RS23140	Atu6028	nocP
ATU_RS23145	Atu6029	nocR
ATU_RS23150	Atu6030	Atu6030
ATU_RS23155	Atu6031	trbI
ATU_RS23160	Atu6032	trbH
ATU_RS23165	Atu6033	trbG
ATU_RS23170	Atu6034	trbF
ATU_RS23175	Atu6035	trbL
ATU_RS23180	Atu6036	trbK
ATU_RS23185	Atu6037	trbJ
ATU_RS23190	Atu6038	trbE
ATU_RS23195	Atu6039	trbD
ATU_RS23200	Atu6040	trbC
ATU_RS23205	Atu6041	trbB
ATU_RS23210	Atu6042	traI
ATU_RS23215	Atu6043	repA
ATU_RS23220	Atu6044	repB
ATU_RS23225	Atu6045	repC
ATU_RS23230	Atu6046	Atu6046
ATU_RS23235	Atu6047	Atu6047
ATU_RS23240	Atu6048	Atu6048
ATU_RS23245	Atu6049	Atu6049
ATU_RS23250	Atu6050	Atu6050
ATU_RS23255	Atu6051	Atu6051
ATU_RS23260	Atu6052	Atu6052
ATU_RS23265	Atu6053	Atu6053
ATU_RS23270	Atu6054	Atu6054
ATU_RS23275	Atu6055	gcvA
ATU_RS23280	Atu6056	phzF
ATU_RS23285	Atu6057	ssuC
ATU_RS23290	Atu6058	ssuB
ATU_RS23295	Atu6059	ssuA
ATU_RS23300	Atu6060	Atu6060
ATU_RS23305	Atu6061	Atu6061
ATU_RS23310	Atu6062	kduD
ATU_RS23315	Atu6063	Atu6063
ATU_RS23320	Atu6064	dha
ATU_RS23325	Atu6065	Atu6065
ATU_RS23330	Atu6066	acd
ATU_RS23335	Atu6067	Atu6067
ATU_RS23340	Atu6068	rbsC
ATU_RS23345	Atu6069	rbsA
ATU_RS23350	Atu6070	rbsB
ATU_RS23355	Atu6071	aiiB
ATU_RS23360	Atu6072	Atu6072
ATU_RS23365	Atu6073	dfpA
ATU_RS23370	Atu6074	dfpD
ATU_RS23375	Atu6075	dfpC
ATU_RS23380	Atu6076	dfpB
ATU_RS23385	Atu6077	Atu6077
ATU_RS23390	Atu6078	Atu6078
ATU_RS23395	Atu6079	Atu6079
ATU_RS23400	Atu6080	Atu6080
ATU_RS23405	Atu6081	Atu6081
ATU_RS23410	Atu6082	Atu6082
ATU_RS23415	Atu6083	Atu6083
ATU_RS23420	Atu6084	Atu6084
ATU_RS23425	Atu6085	Atu6085
ATU_RS23430	Atu6086	nrtB
ATU_RS23435	Atu6087	nrtC
ATU_RS23440	Atu6088	Atu6088
ATU_RS23445	Atu6089	Atu6089
ATU_RS23450	Atu6090	Atu6090
ATU_RS23455	Atu6091	Atu6091
ATU_RS23460	Atu6092	Atu6092
ATU_RS23465	Atu6093	dnaE
ATU_RS23470	Atu6094	Atu6094
ATU_RS23475	Atu6096	Atu6096
ATU_RS23480	Atu6097	fic
ATU_RS23485	Atu6098	Atu6098
ATU_RS23490	Atu6099	Atu6099
ATU_RS23495	Atu6100	Atu6100
ATU_RS23500	Atu6101	Atu6101
ATU_RS23505	Atu6103	parB
ATU_RS23510	Atu6104	Atu6104
ATU_RS23515	Atu6105	Atu6105
ATU_RS23520	Atu6106	Atu6106
ATU_RS23525	Atu6108	phnA
ATU_RS23530	Atu6109	Atu6109
ATU_RS23535	Atu6110	ardC
ATU_RS23540	Atu6111	Atu6111
ATU_RS23550	Atu6113	Atu6113
ATU_RS23555	Atu6114	Atu6114
ATU_RS23560	Atu6115	apeA
ATU_RS23565	Atu6116	ycf
ATU_RS23570	Atu6117	Atu6117
ATU_RS23580	Atu6119	Atu6119
ATU_RS23585	Atu6120	hupT
ATU_RS23590	Atu6121	ych
ATU_RS23595	Atu6122	yci
ATU_RS23600	Atu6123	Atu6123
ATU_RS23605	Atu6124	traG
ATU_RS23610	Atu6125	traD
ATU_RS23615	Atu6126	traC
ATU_RS23620	Atu6127	traA
ATU_RS23625	Atu6128	traF
ATU_RS23630	Atu6129	traB
ATU_RS23635	Atu6130	traH
ATU_RS23640	Atu6131	traM
ATU_RS23645	Atu6132	mcpA
ATU_RS23650	Atu6133	Atu6133
ATU_RS23655	Atu6134	traR
ATU_RS23660	Atu6135	Atu6135
ATU_RS23665	Atu6136	Atu6136
ATU_RS23675	Atu6138	accR
ATU_RS23680	Atu6139	accA
ATU_RS23685	Atu6140	accb
ATU_RS23690	Atu6141	accC
ATU_RS23695	Atu6142	accD
ATU_RS23700	Atu6143	accE
ATU_RS23705	Atu6144	accF
ATU_RS23710	Atu6145	accG
ATU_RS23715	Atu6146	Atu6146
ATU_RS23720	Atu6147	Atu6147
ATU_RS23730	Atu6149	Atu6149
ATU_RS23735	Atu6150	virH1
ATU_RS23740	Atu6151	virH2
ATU_RS23745	Atu6152	tnp
ATU_RS23750	Atu6154	virF
ATU_RS23755	Atu6156	virK
ATU_RS23765	Atu6160	ynh
ATU_RS23770	Atu6162	Atu6162
ATU_RS23780	Atu6164	tzs
ATU_RS23785	Atu6166	virA
ATU_RS23790	Atu6167	virB1
ATU_RS23795	Atu6168	virB2
ATU_RS23800	Atu6169	virB3
ATU_RS23805	Atu6170	virB4
ATU_RS23810	Atu6171	virB5
ATU_RS23815	Atu6172	virB6
ATU_RS23820	Atu6173	virB7
ATU_RS23825	Atu6174	virB8
ATU_RS23830	Atu6175	virB9
ATU_RS23835	Atu6176	virB10
ATU_RS23840	Atu6177	virB11
ATU_RS23845	Atu6178	virG
ATU_RS23850	Atu6179	virC2
ATU_RS23855	Atu6180	virC1
ATU_RS23860	Atu6181	virD1
ATU_RS23865	Atu6182	virD2
ATU_RS23870	Atu6183	virD3
ATU_RS23875	Atu6184	virD4
ATU_RS23880	Atu6185	virD5
ATU_RS23885	Atu6186	virE3
ATU_RS23890	Atu6188	virE0
ATU_RS23895	Atu6189	virE1
ATU_RS23900	Atu6190	virE2
ATU_RS23905	Atu6191	virE3
ATU_RS23930	Atu6193	Atu6193
ATU_RS23935	Atu6194	Atu6194
ATU_RS23940	Atu6196	accG
ATU_RS23945	Atu6197	accF
ATU_RS23950	Atu5000	repA
ATU_RS23955	Atu5001	repB
ATU_RS23960	Atu5002	repC
ATU_RS23965	Atu5003	socD
ATU_RS23970	Atu5004	socC
ATU_RS23980	Atu5006	socA
ATU_RS23985	Atu5007	socR
ATU_RS23990	Atu8044	Atu8044
ATU_RS23995	Atu5008	Atu5008
ATU_RS24000	Atu5010	Atu5010
ATU_RS24005	Atu5011	Atu5011
ATU_RS24010	Atu5012	invX
ATU_RS24015	Atu5013	Atu5013
ATU_RS24020	Atu5014	stbB
ATU_RS24025	Atu5015	intX
ATU_RS24030	Atu5016	Atu5016
ATU_RS24035	Atu5017	Atu5017
ATU_RS24040	Atu5018	Atu5018
ATU_RS24045	Atu5019	Atu5019
ATU_RS24050	Atu5020	Atu5020
ATU_RS24060	Atu5022	Atu5022
ATU_RS24065	Atu5023	Atu5023
ATU_RS24070	Atu5024	Atu5024
ATU_RS24085	Atu5029	Atu5029
ATU_RS24090	Atu5030	Atu5030
ATU_RS24095	Atu5031	Atu5031
ATU_RS24100	Atu5032	Atu5032
ATU_RS24105	Atu5033	Atu5033
ATU_RS24110	Atu5035	Atu5035
ATU_RS24115	Atu5036	Atu5036
ATU_RS24120	Atu5037	Atu5037
ATU_RS24125	Atu5038	tnp
ATU_RS24130	Atu5039	Atu5039
ATU_RS24135	Atu5040	Atu5040
ATU_RS24140	Atu5041	parB
ATU_RS24145	Atu5042	Atu5042
ATU_RS24150	Atu5043	Atu5043
ATU_RS24155	Atu5044	Atu5044
ATU_RS24160	Atu5045	Atu5045
ATU_RS24175	Atu5047	Atu5047
ATU_RS24180	Atu5048	Atu5048
ATU_RS24185	Atu5049	Atu5049
ATU_RS24190	Atu5050	Atu5050
ATU_RS24195	Atu5051	Atu5051
ATU_RS24200	Atu5052	hspAT1
ATU_RS24205	Atu5053	Atu5053
ATU_RS24210	Atu5054	Atu5054
ATU_RS24215	Atu5055	Atu5055
ATU_RS24220	Atu5056	Atu5056
ATU_RS24225	Atu5057	Atu5057
ATU_RS24230	Atu5058	ugpB
ATU_RS24235	Atu5059	ugpA
ATU_RS24240	Atu5060	ugpE
ATU_RS24245	Atu5061	glpQ
ATU_RS24250	Atu5062	ugpC
ATU_RS24255	Atu5063	Atu5063
ATU_RS24260	Atu5064	Atu5064
ATU_RS24265	Atu5065	prxC
ATU_RS24270	Atu5066	Atu5066
ATU_RS24275	Atu5067	dapA
ATU_RS24280	Atu5068	Atu5068
ATU_RS24285	Atu5069	Atu5069
ATU_RS24290	Atu5070	Atu5070
ATU_RS24295	Atu5071	dppA
ATU_RS24300	Atu5072	Atu5072
ATU_RS24305	Atu5073	pdxA
ATU_RS24310	Atu5074	attL
ATU_RS24315	Atu5075	pdhR
ATU_RS24320	Atu5076	Atu5076
ATU_RS24330	Atu5078	Atu5078
ATU_RS24335	Atu5079	Atu5079
ATU_RS24340	Atu5080	Atu5080
ATU_RS24345	Atu5081	Atu5081
ATU_RS24350	Atu5082	Atu5082
ATU_RS24355	Atu5083	Atu5083
ATU_RS24360	Atu5084	ttgS
ATU_RS24365	Atu5085	Atu5085
ATU_RS24370	Atu5086	Atu5086
ATU_RS24375	Atu5087	Atu5087
ATU_RS24380	Atu5089	Atu5089
ATU_RS24385	Atu5090	rcdA
ATU_RS24390	Atu5091	rcdB
ATU_RS24395	Atu5092	tnp
ATU_RS24400	Atu5093	Atu5093
ATU_RS24405	Atu5094	tnpA
ATU_RS24410	Atu5096	Atu5096
ATU_RS24415	Atu5097	Atu5097
ATU_RS24420	Atu5098	Atu5098
ATU_RS24425	Atu5099	Atu5099
ATU_RS24430	Atu5100	dnaE
ATU_RS24435	Atu5101	Atu5101
ATU_RS24440	Atu5102	Atu5102
ATU_RS24445	Atu5103	ardC
ATU_RS24455	Atu5106	hupX
ATU_RS24460	Atu5107	Atu5107
ATU_RS24465	Atu5108	traG
ATU_RS24470	Atu5109	traD
ATU_RS24475	Atu5110	traC
ATU_RS24480	Atu5111	traA
ATU_RS24485	Atu5112	Atu5112
ATU_RS24490	Atu5113	Atu5113
ATU_RS24505	Atu5116	rctB
ATU_RS24510	Atu5117	Atu5117
ATU_RS24515	Atu5118	Atu5118
ATU_RS24520	Atu5119	Atu5119
ATU_RS24525	Atu5120	Atu5120
ATU_RS24530	Atu5121	Atu5121
ATU_RS24535	Atu5122	fabG
ATU_RS24540	Atu5123	atrC
ATU_RS24545	Atu5124	atrB
ATU_RS24550	Atu5125	atrA
ATU_RS24555	Atu5126	attA1
ATU_RS24560	Atu5127	attA2
ATU_RS24565	Atu5128	attB
ATU_RS24570	Atu5129	attC
ATU_RS24575	Atu5131	attE
ATU_RS24585	Atu5134	attH
ATU_RS24590	Atu5136	blcR
ATU_RS24595	Atu5137	blcA
ATU_RS24600	Atu5138	blcB
ATU_RS24605	Atu5139	blcC
ATU_RS24610	Atu5140	Atu5140
ATU_RS24615	Atu5141	attO
ATU_RS24620	Atu5143	attR
ATU_RS24625	Atu5144	attS
ATU_RS24630	Atu5145	attT
ATU_RS24635	Atu5147	attV
ATU_RS24640	Atu5148	attW
ATU_RS24645	Atu5149	attX
ATU_RS24650	Atu5150	attY
ATU_RS24655	Atu5151	attZ
ATU_RS24660	Atu5154	atsA
ATU_RS24665	Atu5155	atsB
ATU_RS24670	Atu5156	atsC
ATU_RS24675	Atu5157	atsD
ATU_RS24680	Atu5159	atsE
ATU_RS24685	Atu5160	rctA
ATU_RS24690	Atu5162	avhB1
ATU_RS24695	Atu5163	avhB2
ATU_RS24700	Atu5164	avhB3
ATU_RS24705	Atu5165	avhB4
ATU_RS24710	Atu5166	avhB5
ATU_RS24720	Atu5167	avhB6
ATU_RS24725	Atu5168	avhB7
ATU_RS24730	Atu5169	avhB8
ATU_RS24735	Atu5170	avhB9
ATU_RS24740	Atu5171	avhB10
ATU_RS24745	Atu5172	avhB11
ATU_RS24750	Atu5173	Atu5173
ATU_RS24755	Atu8203	Atu8203
ATU_RS24760	Atu5175	basR
ATU_RS24765	Atu5176	basS
ATU_RS24770	Atu5177	Atu5177
ATU_RS24775	Atu5178	Atu5178
ATU_RS24780	Atu5180	Atu5180
ATU_RS24785	Atu5181	Atu5181
ATU_RS24790	Atu5182	qor
ATU_RS24795	Atu5183	Atu5183
ATU_RS24800	Atu5184	Atu5184
ATU_RS24805	Atu5185	Atu5185
ATU_RS24810	Atu5187	Atu5187
ATU_RS24815	Atu5188	Atu5188
ATU_RS24820	Atu5189	Atu5189
ATU_RS24825	Atu5190	Atu5190
ATU_RS24830	Atu5191	Atu5191
ATU_RS24835	Atu5193	Atu5193
ATU_RS24840	Atu5194	Atu5194
ATU_RS24845	Atu5195	Atu5195
ATU_RS24850	Atu5196	Atu5196
ATU_RS24855	Atu5197	Atu5197
ATU_RS24860	Atu5198	Atu5198
ATU_RS24865	Atu5199	Atu5199
ATU_RS24870	Atu5200	Atu5200
ATU_RS24875	Atu5201	pirA
ATU_RS24880	Atu5202	Atu5202
ATU_RS24885	Atu5203	Atu5203
ATU_RS24890	Atu5204	gbsA
ATU_RS24900	Atu5206	Atu5206
ATU_RS24905	Atu5207	Atu5207
ATU_RS24910	Atu5208	Atu5208
ATU_RS24915	Atu5209	Atu5209
ATU_RS24920	Atu5210	Atu5210
ATU_RS24925	Atu5211	Atu5211
ATU_RS24930	Atu5212	Atu5212
ATU_RS24935	Atu5213	Atu5213
ATU_RS24940	Atu5214	Atu5214
ATU_RS24945	Atu5215	Atu5215
ATU_RS24950	Atu5218	proV
ATU_RS24955	Atu5219	proW
ATU_RS24960	Atu5220	proX
ATU_RS24965	Atu5222	Atu5222
ATU_RS24970	Atu5223	Atu5223
ATU_RS24975	Atu5224	Atu5224
ATU_RS24980	Atu5225	Atu5225
ATU_RS24985	Atu5226	pca
ATU_RS24990	Atu5227	Atu5227
ATU_RS24995	Atu5228	dhaS
