gene_id,CD0_1_fpkm,CD0_2_fpkm,CD0_3_fpkm,CD3_1_fpkm,CD3_2_fpkm,CD3_3_fpkm,CD4_1_fpkm,CD4_2_fpkm,CD4_3_fpkm,ND0_1_fpkm,ND0_2_fpkm,ND0_3_fpkm,ND3_1_fpkm,ND3_2_fpkm,ND4_1_fpkm,ND4_2_fpkm,ND4_3_fpkm
Atu5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu3759,16.68911319,12.14549642,4.275601507,0,0,3.268436704,0,21.78023078,0,12.93037246,15.12929424,10.39380531,16.09658472,14.40445061,12.43415056,17.5558785,15.3097366
Atu2663,71.57395338,63.1798963,72.5654806,24.2600411,27.46258356,25.81365002,141.1457178,40.25933926,37.70676386,70.02067771,62.04848835,80.48777898,91.7137157,165.6954071,110.8855071,149.21925,127.9258386
Atu5080,0.948879345,1.035819929,2.396216229,2.420421589,4.109908339,8.548219073,4.595829347,0,0,0.545449955,1.081962749,1.557405122,0.611900582,0.856208603,0.47267567,0.400424778,0.785114698
Atu5081,0.505205385,0.735326093,0,1.288688628,0,1.137817556,1.223463103,0,8.011903618,0.435615322,0.164589165,0.150763388,0.521264114,0.227932666,0.301996196,0.994912076,0.627019929
Atu5082,2.139819748,2.015268706,2.013147648,7.063679332,6.542303071,5.66973714,3.657904991,10.39005907,0,1.085334094,1.394249374,0.976628815,0.77923666,1.249365614,0.802583995,0.849881161,0.78110901
Atu5083,2.188544296,4.778137092,2.512162176,8.120124042,0,5.377105546,11.56369965,0,11.04328919,1.829896622,2.333449616,2.374928632,5.645276337,3.770079814,3.012926205,3.582294788,2.880864415
Atu5084,7.215063701,7.791450536,6.269345606,11.87376629,6.048544348,7.338565431,12.40006786,5.239583819,14.76407396,6.555690965,5.91434085,4.167327599,5.643339707,6.40540964,3.153549375,5.369217777,4.81438258
Atu5085,1.619025383,1.178245169,1.557540549,2.35991105,0,2.083628399,0,0,0,1.196580838,0.602807817,0.41412818,1.312526748,0.834803387,0.645202289,0.260276106,0.861172684
Atu1001,33.4644379,29.50890306,26.318837,19.9385224,50.78381789,18.70451896,29.57711956,12.83092803,23.24245307,21.06192894,28.17082077,20.99342854,7.182864654,12.23276251,25.30920815,16.21786427,25.86991796
Atu5087,3.373793227,5.67782776,5.324924954,15.060401,18.26625929,5.698812715,11.23424952,11.07627121,8.359999146,2.909066425,5.08350752,4.027229406,8.811368381,5.517788772,5.125905042,6.050863311,5.58303785
Atu3237,0.261528583,2.093600705,1.541029518,0,0,0,0,3.925059257,0,0.30067206,0.681620147,0.468272147,0,0.825953882,0,0.294305137,0.108196018
Atu4614,6.293587494,6.595424855,4.026295297,1.284305333,0,2.267894856,4.877206654,3.778203298,0,8.972095173,6.725202861,6.160274063,12.98727766,5.451777224,5.317118964,10.3402208,6.248872083
Atu0701,5.907878495,8.957201161,4.144232059,20.93047494,5.686436372,10.34884172,6.3587528,4.925905852,7.807608958,9.716507618,5.346410797,6.07265565,23.95936753,9.773307951,10.52924357,7.756343371,11.06646149
Atu1202,1.040337595,1.838684372,1.000829268,5.307430473,2.574882333,7.363827274,5.758629544,2.230505562,0,1.110614968,1.258875763,1.064425845,1.226750083,1.072839695,2.013712251,0.668982762,5.410669964
Atu0436,7.823305645,8.989591596,8.491737068,8.402464933,18.7260914,17.61955586,18.94581111,6.952104261,11.42727004,7.455747086,11.06684727,11.85746704,31.86308455,22.47815519,17.5985238,21.54608318,22.91137216
Atu5419,13.58029155,7.906442028,8.954667376,24.2486273,9.803451084,20.39024733,41.65760913,25.47687545,10.76829248,5.854829789,10.17583839,11.34736543,12.49399941,6.841813695,4.870727637,13.24463119,3.651863777
Atu2415,829.8381183,662.6736468,697.5893732,394.7487574,835.432277,606.1464434,972.2268083,950.9050756,711.3599273,518.9212523,744.558989,589.6515987,940.6803275,1010.871011,803.5142624,1058.771649,807.7045887
Atu4637,2.492651959,4.325755766,6.617529794,28.36784267,21.59298993,8.636801654,1.857381809,0,4.561180881,4.739479658,0.999474101,1.373274794,10.18862026,3.027784307,1.986707272,1.61829703,4.838828667
Atu4245,0,4.639852566,1.866715265,11.31343125,2.40129476,6.243081346,1.342601832,0,0,1.115414514,0.722466298,0.165444466,0.715029894,0.625320889,0.66280813,0.9358242,1.146796749
Atu1002,8.999434293,12.5340726,11.23257754,5.541090934,10.75296773,9.784753908,10.5212697,3.49305588,9.842715975,14.53847112,14.65947732,14.3541284,21.13250614,22.751455,20.03431368,20.1673058,25.03478941
Atu3347,4.895012495,2.70738119,2.472286586,6.992329036,0,2.645877332,0,2.938602565,4.65771381,4.27702028,3.061880977,3.272123893,2.020243191,2.031796604,1.326492991,1.322037362,2.349113024
Atu5456,1.217312318,3.543594494,2.664214097,23.5991105,21.09031911,14.25640484,5.895965281,1.826960148,7.721999211,2.099264628,1.744969998,2.034313867,2.135210978,2.526378673,0.582137404,0.410962272,0.302165854
Atu5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu4201,2.289049142,1.110569821,0.963427144,13.62422874,0,1.718456412,5.543423027,5.725730772,0,0.877218484,0.497161087,0.683098029,2.755445095,1.549119688,1.216287085,2.575928469,0.473497008
Atu3309,4.967968298,5.607616931,3.157753442,10.86205634,4.39140891,3.196799736,1.964244872,3.043265123,4.823604986,3.72998106,3.236995403,4.054295974,5.648932058,2.470103174,2.424243436,2.22482589,2.432780063
Atu5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu8155,36.30806249,37.09407973,23.51004602,53.43194829,48.38835479,62.90198941,16.90918345,57.63542201,38.75569415,50.57247316,40.03553806,67.09397434,53.31154958,34.02217579,51.75531033,31.42956748,33.2192398
Atu4204,1.797876654,4.143279716,1.765633011,3.057374639,0,0,8.707887184,2.248566335,9.503999029,1.894720895,0.585724195,0.715363118,3.246293614,1.216717488,0.835889606,0.842999533,1.859482179
Atu4207,7.729774301,4.922173031,4.229352927,16.75968161,11.71806764,9.574898126,5.615791474,8.700718823,1.532302715,5.554190139,2.895995781,2.768063032,2.292949648,2.789943436,3.619486174,4.240529763,2.158552942
Atu4206,1.124241857,3.545388719,0.630902501,6.691393356,1.623153673,5.064008261,1.815061717,2.812131063,1.485751747,1.50792747,0.976701274,0.894656659,0.193329602,1.098981675,0.298683157,0.421713184,0.930211844
Atu5209,2.69136687,6.855244622,1.132756763,10.29779367,0,6.061464434,13.03544324,10.098107,0,3.094188834,2.192028427,2.409473048,2.429801584,2.732083814,1.876952115,1.892917132,1.670153084
Atu4244,1.520806622,3.135838416,3.413787505,2.58620389,0,7.991999339,2.45530609,1.902040702,0,1.311321466,1.48637544,1.058957904,0.653811581,0.914853027,1.414142004,0.285234088,0.838889677
Atu0468,56.31392636,28.49255399,50.56363521,27.36128753,18.58393336,36.23701564,96.11277896,40.24607861,102.0646852,25.89701524,25.51012792,26.88832242,34.03231411,19.11578771,16.67106537,63.67334295,19.08170069
Atu3052,4.111810496,3.324854093,1.538311653,4.661552691,3.957689512,6.173713775,0,17.1418483,3.622666296,8.14134562,7.44207182,9.271017695,5.892375975,5.359231623,5.462029963,4.627130768,3.40216369
Atu4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu4590,2.968986375,6.790704865,4.819896255,7.573353512,5.511281097,0.955245111,3.081444319,0,11.77107043,4.63241738,2.625409405,3.417447446,2.516331563,1.626551013,2.281845182,1.43189147,1.491492964
Atu4593,0.261528583,0.951636684,0.880588296,2.668450657,4.531065024,0,2.533390029,0,0,1.202688239,0.852025184,1.09263501,1.214287515,1.297927528,0.833779839,1.177220549,2.05572435
Atu4592,20.94695913,15.04088712,15.28152991,12.82366759,9.677670957,15.09647746,6.763673379,6.287500583,37.64838861,23.60048747,14.92233691,22.67026214,13.83218584,19.78326518,15.58224397,12.10038348,15.9452351
Atu4595,1.480251779,1.292703272,0,1.510343072,0,1.333522175,2.867797513,2.221583539,0,1.361443087,0.578695505,0.530084071,1.374573467,0.534274168,0.471919389,0.499730123,0.367433678
Atu4594,1.93919447,0.235208019,0.544118969,0,0,1.455810235,4.696174966,0,0,0.74314579,2.316466722,0.964490667,2.000834742,1.166537485,1.159190638,1.636670708,1.20338541
Atu4597,1.65699826,1.004899931,2.324687387,4.226706358,7.177004115,11.19561528,9.363144864,6.217118114,17.51856537,1.42875324,1.079655792,0.988962818,1.424723743,0.622987603,0.110055828,0.31077744,0
Atu4848,3.700629446,4.376339201,3.699158804,5.899777624,6.010740946,7.292699397,3.36070021,0,1.833974813,11.43399468,1.959125407,2.898897261,3.340977178,3.234863126,3.041667936,2.082208845,2.774889759
Atu4847,0.472923891,2.925446701,1.393327009,1.206344307,2.048388821,3.195340676,2.290573093,1.774427747,0,4.48558525,2.311084284,1.552429387,3.04972814,4.374049698,1.884662096,2.128775816,4.108683306
Atu4598,2.741206997,0.997456228,1.615227236,5.593863229,2.374613707,4.93897102,2.655368067,0,6.520799334,3.309063058,2.143316684,2.781305309,4.525344749,2.968189822,0.873924794,1.233901538,2.721730952
Atu4845,2.889380349,2.587994538,1.870919578,10.20502076,3.85072493,6.006856646,4.306002271,0,1.762378198,12.26525304,2.027461728,5.04083951,4.013185799,4.211620694,3.188644519,1.750806236,3.03436221
Atu4844,0.908129925,0.495668432,0.764437079,3.474715656,0,3.067919115,1.099615611,0,0,0.783038585,0.295856597,0.813012378,1.288369814,0.512149317,0.452376715,0.383228622,0.093924764
Atu4843,0.740125889,1.077252726,1.370635683,6.041372287,1.282291402,5.334088702,0,6.664750618,4.69497552,1.021082315,0.385797003,0.706778761,1.374573467,1.402469691,1.238788396,1.582478722,1.959646285
Atu4842,6.998325028,6.019033857,8.568704453,10.81907645,12.85965589,15.28392178,5.135740531,0,1.68158149,9.386740481,4.007203829,5.316029361,4.595040245,2.966063612,3.126973028,1.909188626,1.666962725
Atu4841,27.90638599,11.03742547,20.4267613,7.737413277,10.51058526,5.465254817,23.50653699,18.20970114,2.405212869,9.59008322,12.64908207,11.7675767,9.232676979,2.600207272,4.351715676,3.242784267,2.133323953
Atu4840,3.265261276,4.752585557,2.748600969,11.10546376,37.714453,9.805310113,5.271686604,16.33517308,8.630469706,0.625663183,0.709185668,1.948838495,4.492070155,0.491060816,1.734997753,2.449657465,1.350859112
Atu3488,0.724193629,3.267596332,4.389155363,5.17240778,8.782817821,1.304816219,0,2.173760802,4.593909511,0.832585058,1.22684957,0.864455431,0.523049265,0.196039934,0.346320491,0.570468177,0.299603456
Atu1438,43.19918456,28.36032688,32.80371115,10.7881648,18.3184486,14.96810605,46.82118388,22.66921979,35.9309351,28.82647352,32.08413853,29.92991691,20.88354248,25.21446966,30.57845019,25.83638731,21.74607485
Atu4247,0.152603276,3.886994373,8.092788007,17.12760184,18.50729858,14.43503386,1.478246141,0,2.420090474,3.333430239,0.894889956,2.094833956,1.023451035,1.170445987,0.790586605,2.490064186,0.883861082
Atu3482,5.052053852,7.720923977,7.442173272,2.577377256,8.752842333,7.964722891,6.117315513,13.26884367,6.008927714,11.7616137,10.03993907,11.15649068,4.03979688,4.786585976,3.72461975,6.395863348,3.866622896
Atu3889,13.40994643,12.76187899,16.06383284,53.94082399,42.44518578,30.20172174,12.49040729,9.675886496,34.76244941,15.8617607,9.409683003,16.00718448,5.587697022,5.00300288,4.521875677,3.337338219,6.721347777
Atu3480,5.509027655,5.055069428,5.847077789,25.66116869,0,4.315605746,3.480336787,1.797397686,5.697785825,8.949615761,4.213802219,7.8626278,2.718502003,0.648390981,0.190905902,0.808624794,0.396368585
Atu3481,21.43221687,11.64597542,17.31936981,23.32576173,9.901864107,9.010284969,6.920360793,21.44385656,18.12731861,21.84748197,15.26802812,25.92431748,1.474231518,0.128927164,0.341640484,0.643153311,0.118221904
Atu3486,43.01814736,20.22279486,42.73396452,5.452502064,13.88763251,21.66371765,6.470662258,16.04031436,38.13608274,19.04545835,17.40961205,9.887248007,2.619022852,3.375378318,2.12960013,2.55577981,1.879173446
Atu3487,32.50404499,22.05650983,26.80633586,15.68605564,3.805018997,32.64557254,8.509784904,28.01700309,43.53649407,19.31572629,16.59957432,12.32143982,3.965551546,1.882642654,1.575398553,1.730025153,2.362333244
Atu3484,0.343445888,2.874340221,2.891026541,20.14958854,4.462731097,3.867523711,0,0,4.084955499,1.678112854,1.342680985,1.537366794,1.151679239,0.542331667,0.547470289,1.256088863,0.994600058
Atu3485,4.976526008,4.854572372,6.862982677,8.642878808,7.337862099,15.73899563,1.538517979,1.58911555,10.07505476,4.686655834,4.208443704,2.654212084,1.802611843,1.242053681,1.054898491,0.536191119,0.744679606
Atu4443,13.91689706,10.12801708,15.44228237,12.90891514,10.95975557,2.849406358,6.127772463,14.24092012,20.06399795,18.18166516,13.60181742,13.969452,29.04488096,15.41175485,34.53683561,8.186462127,43.96642307
Atu4114,5.727164619,8.335884191,4.079272866,8.990137332,0,5.953223997,3.200666867,6.611855772,0,9.876540251,8.324488907,6.967870968,9.204733041,11.32947454,8.427131943,11.65045425,13.66940768
Atu4117,11.02315154,17.38120534,11.93009782,33.4739156,15.91496421,26.00841122,24.15254997,29.5423343,12.48663702,14.78517537,17.61395892,14.41126906,10.29034511,16.69606775,12.44645551,16.83488003,13.13814276
Atu4440,1.355541922,2.564887444,7.074543153,8.298588306,7.045557153,15.87526399,0,0,4.299428132,1.246742754,1.766469795,2.912549838,1.538492892,0.733893088,0.756281072,1.067799408,1.79454788
Atu8128,12.41501492,8.340021107,11.6564325,31.66848376,20.68211938,60.22358212,16.18917951,14.33279703,22.71762348,3.568298413,3.111266154,12.82461461,5.665804615,5.385828306,3.42522137,3.492737418,3.358264803
Atu4110,29.90108593,15.08153817,23.42540986,30.20686143,28.21041084,36.00509874,40.14916518,28.88058601,18.77990208,25.52705788,31.44245576,35.33893804,51.47013984,32.4571557,26.89940516,33.81507165,31.96673003
Atu4445,9.476490317,7.507595985,8.683856545,12.85137946,8.313072297,9.72585055,9.876936328,3.60062162,7.609360649,12.27395003,9.691820986,9.235662494,9.777715103,6.927379812,21.51172255,5.804536814,36.5250118
Atu4112,8.597421946,11.83345798,10.068949,27.65148301,30.76204121,29.46545211,11.76810848,5.610059443,5.927999394,8.91728032,8.037437565,7.473828436,11.28122164,8.432357449,8.416491625,9.359423598,10.97971009
Atu3644,10.7123484,9.213345685,8.607460929,4.968233789,12.65419147,0,7.075158337,3.653920295,7.721999211,15.11470532,12.37342362,12.78711574,25.37133045,13.84016142,21.15099234,14.52066695,29.41080979
Atu3645,1.088420425,1.980243982,1.374300484,0,4.714306624,0,5.271686604,0,0,1.87698955,3.900521171,0.649612832,4.21131577,3.191895305,5.204993259,4.593107747,5.853722819
Atu4449,0,0,0.226551353,0,0,1.212292887,2.607088648,2.019621399,2.134079782,0.154709442,0,0.48189461,0,0,0.107254407,0,0
Atu3647,0.902592548,7.225475603,3.03910351,9.209408974,0,0,8.7432851,0,35.78487439,4.150741119,1.764315563,2.154813295,5.587697022,2.036105823,3.596946561,2.53927908,8.588388826
Atu3640,7.724273987,8.789728127,5.792750429,7.881296864,6.08297629,2.53040261,8.842829143,5.269410672,1.113608994,7.911611866,11.43847851,6.454217811,3.984900944,4.245299959,4.813219573,6.00561185,6.797871661
Atu8121,8.141384782,9.156648173,11.52580006,20.76721724,9.617185514,21.66973535,5.377120336,19.43885597,4.40153955,10.21082315,8.559871007,8.613866147,23.57775323,14.35861826,9.217175563,14.47135148,12.6305327
Atu3314,0.114570571,2.417982126,1.35018995,5.844980928,0.992485605,2.580344767,1.664743138,0,0.908470495,0.658592825,0.895813475,0.615422683,0.768380421,0.982121632,0.456578356,0.580182031,0.473985653
Atu8123,21.82422494,20.71639858,18.37099109,43.56758861,24.65945004,145.3197242,64.34161086,0,30.09599692,9.818099184,13.60181742,24.91848195,14.1960935,3.852938711,9.075372862,21.88988786,24.73111298
Atu4685,1.799698211,2.619459517,3.59796601,6.886062637,11.69262676,2.026629446,1.089588721,15.1932005,3.567610578,4.655390495,3.957644029,4.430793903,4.990430522,5.582271892,4.392866651,3.417607223,5.025688612
Atu4684,13.1625887,11.62051046,10.53496814,17.61333028,22.43075338,23.32691852,4.180462846,8.096149925,20.53196292,11.28747457,6.889232199,10.68925604,3.116946638,5.938543048,3.78361026,6.191991319,5.177636869
Atu4687,12.9798197,7.838219464,14.18059306,49.31157417,33.49268587,55.97807639,30.76461884,43.5198268,26.27784806,10.3187734,7.737533178,12.36203523,6.553729219,3.987120657,1.870949069,3.263163116,2.39928708
Atu4686,6.225357947,5.033891244,4.075807044,21.17303372,0,12.46282407,6.700461478,5.190615746,5.484784486,4.373794964,5.859066636,4.128380612,0.713693389,0.936228098,0,0.77839583,0
Atu4681,4.299486494,3.128949827,2.068103634,0,0,1.383321759,2.974893685,0,19.48122622,3.88378474,3.201634881,2.016225718,1.109038067,0.969896052,0.979085869,1.209581902,2.795138633
Atu4680,3.395072887,5.929831521,3.143659824,6.928179228,11.7641413,4.587805649,3.288758615,7.643062636,5.384146239,2.732253901,3.096994291,5.268419662,0.525448573,0.4595248,1.082383919,0.573085003,2.247300786
Atu5428,0.995685053,3.260742557,3.771622854,5.079629165,15.81301056,5.23243006,6.430039266,6.226411265,0,1.907851859,2.270666218,1.287573415,1.284168038,1.347664661,1.388776228,1.680706691,1.373070547
Atu5429,5.286613495,7.694662331,5.562644818,0,22.89806075,11.90644799,19.2040012,19.83556732,20.95971214,6.077870924,0.861154025,0.788815581,7.500152848,5.962881339,17.90765538,8.923752194,3.827434151
Atu5426,4.817387445,1.274855297,1.105945952,6.70270594,0,0,0,0,0,4.27968426,2.568175317,2.3524441,2.259325226,1.975866006,1.39621121,2.217737232,1.992983463
Atu5427,1.917424584,3.628053223,2.25964432,3.912805885,0,0,0,0,0,4.408818287,2.498685253,3.89094525,4.154583019,1.730162461,1.528236363,1.726183499,3.331652525
Atu5424,3.15266606,4.697958137,2.27470425,7.658940526,1.300498379,3.381141418,2.18138756,1.126563661,7.142457688,5.609394057,7.336403457,5.286504423,5.111666039,3.860754003,1.495687718,1.098122312,1.925362413
Atu5425,1.869004771,4.352536268,2.202582595,0,0,3.367480241,0,2.805029721,5.927999394,7.305723635,5.845409138,4.461987126,3.278303724,1.517824341,0.446893361,0.841296503,2.165013257
Atu4689,1.345683435,1.713811155,1.415945954,8.581494726,2.914298641,4.546098325,8.147152025,12.62263375,8.002799182,1.160320813,0.876811371,0.401578841,2.429801584,0.910694605,0.134068008,0.378583426,0.139179424
Atu5423,3.524408997,3.771893299,1.396114778,0,7.183705332,2.801517175,6.024784691,0,1.643898992,7.627132139,6.754149214,5.568109985,3.636437745,1.964243265,0.991427287,2.799608532,2.573064975
Atu5420,15.52852683,17.46499652,10.18555127,5.144220272,0,7.26715082,13.67478378,7.566701429,14.39195493,31.4161339,34.55879149,32.4983422,24.55338619,19.01622975,9.081554996,20.65188065,13.01536191
Atu5421,0.902592548,2.955876383,2.659215571,5.755880609,0,0,1.092910637,1.693280137,0,4.410162438,3.969710017,5.6563849,0.931282837,1.832495241,1.708549617,2.031423264,1.306928734
Atu3157,0.402242331,0.292731719,0.677191543,0,0,0,1.948232006,0,0,0.924893401,0.786271066,0.240074307,0.830056442,1.088873984,0.320597411,0.905308194,0.665640722
Atu1858,5.693276071,3.970643062,4.193378401,3.630632384,8.219816678,5.342636921,11.48957337,3.560230031,3.761999616,3.272699728,10.04679696,6.512785055,12.48277187,12.84312904,9.26444313,15.21614156,10.59904842
Atu8057,0,0.97932066,1.132756763,10.29779367,0,0,0,0,0,0.386773604,1.315217056,0.401578841,0.694229024,0.607129736,1.876952115,1.135750279,1.113435389
Atu4050,71.80691575,76.51348006,41.67194581,21.254828,38.21398217,29.80554531,136.5052624,57.01083586,46.63882967,50.29337562,70.42072781,58.21563468,46.02140748,84.03318867,204.6090893,120.3820081,245.6655085
Atu4448,0.218326221,0.317773666,0.551341787,0,0,0.983423433,0,1.638335944,0,0.251003519,0.284511064,0.130305819,0.45053211,0.098501875,0,0.12284418,0.09032293
Atu2548,20.77955967,18.69050471,11.39903493,9.528978371,10.11270822,8.413389119,22.61669963,15.76833742,9.256655205,17.17909258,16.42984083,17.83668797,15.65847799,21.69962118,19.26011701,15.76435719,21.05692479
Atu5522,0.157809358,0.689074239,0.797035675,1.61017385,5.468193611,0,0,1.184212974,0,1.995718811,9.768314312,6.68727239,139.6229268,18.65402879,2.012449419,36.84932498,4.113063565
Atu3445,0.740125889,1.077252726,0.62301622,7.551715359,1.602864252,0.83345136,0,2.776979424,0,1.169990153,3.255162214,1.435644358,20.90497148,3.673134905,0.221212214,4.58085946,0.612389464
Atu2549,13.79325521,11.50701776,14.72583792,12.01409262,17.48579184,6.061464434,16.29430405,12.62263375,18.67319809,12.37675534,14.02898193,12.24815466,13.19035146,9.562293347,13.00459679,13.81829506,11.13435389
Atu5119,3.058371443,6.454613443,6.436117971,6.241087073,5.298724801,2.755211106,2.962600736,2.295024318,0,9.845146289,9.764490265,7.483969316,7.100069563,7.313153642,7.190920439,9.808752412,6.832444435
Atu3006,1.095323726,5.238226787,3.161181664,2.394835737,2.71097548,1.409642892,6.820871463,3.522595464,4.962976237,1.978841696,1.83518659,3.268664988,12.5929916,6.56547273,5.487434754,5.546687411,9.257050039
Atu3007,0,0.633678074,0,0,0,0,0,6.534069234,0,0,0,0.519690265,0.898414031,1.964243265,2.428996854,0,1.440916386
Atu0437,4.564653062,1.186401681,4.39130375,0,0,5.874547028,1.579183652,7.340033721,5.170677886,4.498159979,4.886195524,1.945976764,10.93334256,3.971751799,4.677615087,4.769817619,5.800164528
Atu6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atu5030,2.044546655,2.97583626,5.163117842,4.17221843,0,11.05128875,3.961046288,15.34242776,6.484772818,0.705167345,2.39790955,2.928641274,14.76674996,7.379477458,4.725712112,4.141409858,9.642596535
Atu3001,0,2.942076773,1.308857604,6.345979293,2.6938895,8.404551526,0,4.66719231,0,0.715043638,0.405248953,0.556810999,7.540260618,4.20909271,5.32892167,1.224828733,3.08767797
Atu2669,7.880970117,11.72011068,11.82577083,5.244246777,17.8096028,7.717142219,16.59605042,12.85638622,8.150999167,16.34834725,10.04679696,16.76963495,27.04600573,29.68189822,22.94052584,28.14837884,28.35136408
Atu4798,0.686891777,1.749598395,2.312821233,1.752138134,2.975154065,1.547009484,0,5.15448617,1.361651833,3.65236327,3.804262792,4.612100382,4.695307668,1.626995001,1.026506791,1.835822184,2.628585867
Atu0179,15.00255181,13.53844642,10.77649677,11.22552283,8.664131094,16.21851294,18.40815971,36.02567902,19.03368454,11.49867472,13.16401936,6.446968426,14.44746888,12.36411504,22.16107941,17.67063723,29.62640921
Atu3008,0,0.828655943,0,0,0,0,0,0,9.028799077,0,0.741917314,0,10.57364206,3.596076131,1.815074572,0.640679645,4.239619367
Atu3009,2.494806368,1.966894023,2.275059229,4.242536718,1.80097107,5.618773211,7.048659617,10.9207056,3.297033371,1.792630469,1.896474032,1.489000198,14.37210086,9.661207743,6.130975206,7.954505701,9.203043913
Atu4061,318.9644699,251.1366263,376.1243431,105.2096567,131.0080999,111.4708939,103.2140746,144.4373199,288.8936175,149.3688526,133.4762077,166.1641243,97.52520732,65.44031508,135.3298247,63.43323541,156.4152656
Atu4060,52.25737339,43.9062096,38.32493714,91.53594374,52.45737553,81.82976985,117.3189892,72.36976681,53.35199455,35.06747345,44.13283899,37.48069186,39.33964469,57.77851324,68.37468417,43.53709404,65.78547425
Atu4063,38.86279753,40.71222678,33.54702721,26.51940176,12.86580002,24.52967212,37.16627211,18.57511321,51.03234261,52.07861306,33.87013823,35.75260454,66.02141236,74.6018278,41.03646859,59.88961896,48.4381633
Atu4062,5.821214859,5.446783447,7.700200467,29.69775703,0,22.47509284,4.027805495,0,0,5.736417501,2.167398894,4.467000595,27.02812998,4.877502938,4.639656912,2.807472601,6.880780496
Atu4065,0,0,0,5.17240778,0,0,0,0,0,0,0,1.815356406,0.523049265,0.457426514,0,0,0.419444838
Atu4064,23.3723965,34.72722604,18.03468004,59.61880546,59.05289351,35.09268883,113.2025334,29.23136236,30.88799684,45.90391987,32.36126178,32.54902188,167.8024628,152.900831,71.40885489,123.2886816,114.8230245
Atu4067,2.242805725,1.224150825,1.415945954,5.720996484,0,2.525610181,0,0,8.891999091,0.966934011,0.730676142,1.673245172,3.181883027,1.011882894,0.893786721,1.577430943,1.391794237
Atu4066,28.50724119,29.25076183,32.04509263,25.29282656,15.3384139,31.10488328,14.57911415,18.60177605,65.98799326,27.37949988,28.26562972,33.71148695,22.83648105,20.37080036,18.76952115,22.61537837,24.39302531
Atu4069,10.49823956,12.00585612,11.8038534,17.59771563,9.743855637,22.63069548,11.25908345,12.94235598,9.513628207,12.11263638,9.478801749,12.48678282,9.284521901,9.608274044,7.650162331,8.269765627,9.586035685
Atu4068,2.819527197,4.616797398,4.746790245,3.596054933,0,3.175052799,3.414044658,0,0,1.215574185,2.296410733,2.944911503,1.818218872,3.498223719,3.089948379,1.983056043,0.583228061
Atu0448,0.755230499,0.549618738,0.635730836,0,0,6.803684568,0,0,0,1.302400912,0,0,0,0,0.300968998,0,0
Atu3724,51.9386589,34.33349332,51.37151284,145.7348578,89.98536153,155.9675059,106.9135038,81.19822878,58.34399404,21.64575083,38.07207268,36.94055658,46.89090776,22.06614802,46.91596263,60.15269998,25.06857456
Atu2312,14.80251779,10.9462777,13.26421629,15.83424188,26.8867552,15.05589553,16.18917951,17.91599629,5.679405871,9.05798828,11.04499485,11.114666,5.049956287,5.816694571,9.229068692,7.522819054,4.938624711
Atu3723,12.57495443,14.64227007,18.7509736,32.99293118,49.79772434,61.49738188,26.1025259,32.35315834,22.7911433,21.68560742,20.1326106,18.22700081,21.68623189,14.91299255,18.0406077,19.00268267,12.63424865
Atu0569,4.092862061,4.591975907,4.163011606,20.88031896,10.34105969,6.145263481,6.60782837,0,1.352239493,4.607418281,5.111365825,3.765958259,16.45194818,10.31001419,4.281526713,10.07520409,5.009176492
Atu4243,3.294328884,3.835914752,3.14281179,11.20432546,3.805018997,10.88185751,9.573508017,8.240295028,0,2.903671272,1.717197343,4.194532705,3.625647128,2.774420754,3.238319248,6.055088037,4.724666489
Atu8053,1.193751434,1.737504397,4.019459481,0,0,0,11.56369965,0,0,1.372422467,0,0.71247859,4.310938294,2.154331323,1.427175571,2.686721091,0.493862471
Atu3696,5.874014994,5.984737368,2.966743903,0,0,10.58350933,0,0,0,1.350637983,6.123761954,6.31052465,3.636437745,4.770305071,7.958957946,7.932224173,5.346257227
Atu0173,0.735224393,1.426824803,1.650374092,3.750851999,2.12299901,5.519545428,4.748009127,1.839059221,56.35525252,1.127022423,1.27747352,2.047786145,1.643621696,58.49152212,405.7998884,23.85577022,992.0912097
Atu4570,0,1.322941945,1.311613094,6.624311718,0,0,0,0,0,1.343529362,0,0.154995342,0,0.117165388,0.206982188,0,0
Atu1920,3.426508747,6.483465482,4.61493496,8.740411295,8.904801402,10.80399911,124.4703782,35.99788143,10.86799889,5.318137058,4.911767401,7.157771015,5.656680936,3.091864398,2.457913483,2.313565384,3.260406869
